,Instance ID,Predict,Real Label
4899,4899,bird,bird
4900,4900,airplane,cat
4901,4901,airplane,airplane
4902,4902,airplane,deer
4903,4903,airplane,bird
4904,4904,airplane,truck
4905,4905,horse,horse
4906,4906,bird,dog
4907,4907,airplane,dog
4908,4908,airplane,frog
4909,4909,airplane,airplane
4910,4910,airplane,ship
4911,4911,ship,ship
4912,4912,airplane,automobile
4913,4913,airplane,automobile
4914,4914,airplane,cat
4915,4915,bird,dog
4916,4916,bird,frog
4917,4917,bird,dog
4918,4918,dog,cat
4919,4919,ship,ship
4920,4920,airplane,horse
4921,4921,airplane,dog
4922,4922,airplane,airplane
4923,4923,deer,horse
4924,4924,cat,horse
4925,4925,automobile,dog
4926,4926,airplane,horse
4927,4927,airplane,automobile
4928,4928,airplane,truck
4929,4929,ship,truck
4930,4930,airplane,automobile
4931,4931,ship,truck
4932,4932,airplane,truck
4933,4933,bird,cat
4934,4934,ship,dog
4935,4935,airplane,dog
4936,4936,bird,cat
4937,4937,ship,airplane
4938,4938,truck,cat
4939,4939,airplane,airplane
4940,4940,bird,frog
4941,4941,bird,frog
4942,4942,horse,dog
4943,4943,ship,frog
4944,4944,ship,ship
4945,4945,ship,truck
4946,4946,airplane,deer
4947,4947,airplane,dog
4948,4948,ship,automobile
4949,4949,airplane,automobile
4950,4950,deer,bird
4951,4951,truck,horse
4952,4952,airplane,truck
4953,4953,airplane,airplane
4954,4954,ship,automobile
4955,4955,airplane,bird
4956,4956,airplane,dog
4957,4957,airplane,deer
4958,4958,bird,deer
4959,4959,ship,horse
4960,4960,bird,deer
4961,4961,ship,ship
4962,4962,airplane,cat
4963,4963,airplane,cat
4964,4964,deer,dog
4965,4965,bird,cat
4966,4966,automobile,dog
4967,4967,frog,horse
4968,4968,airplane,airplane
4969,4969,dog,automobile
4970,4970,bird,bird
4971,4971,airplane,truck
4972,4972,airplane,ship
4973,4973,airplane,automobile
4974,4974,airplane,horse
4975,4975,truck,cat
4976,4976,dog,dog
4977,4977,truck,truck
4978,4978,airplane,automobile
4979,4979,truck,truck
4980,4980,ship,automobile
4981,4981,airplane,automobile
4982,4982,ship,cat
4983,4983,frog,frog
4984,4984,airplane,horse
4985,4985,airplane,deer
4986,4986,ship,ship
4987,4987,cat,cat
4988,4988,frog,dog
4989,4989,frog,frog
4990,4990,airplane,horse
4991,4991,bird,airplane
4992,4992,airplane,automobile
4993,4993,airplane,horse
4994,4994,truck,horse
4995,4995,cat,bird
4996,4996,bird,cat
4997,4997,airplane,cat
4998,4998,airplane,dog
4999,4999,airplane,automobile
5000,5000,airplane,horse
5001,5001,bird,frog
5002,5002,airplane,ship
5003,5003,airplane,deer
5004,5004,bird,deer
5005,5005,ship,dog
5006,5006,ship,horse
5007,5007,bird,cat
5008,5008,deer,deer
5009,5009,airplane,horse
5010,5010,airplane,horse
5011,5011,deer,cat
5012,5012,frog,frog
5013,5013,deer,airplane
5014,5014,airplane,horse
5015,5015,bird,bird
5016,5016,deer,frog
5017,5017,truck,horse
5018,5018,ship,deer
5019,5019,airplane,automobile
5020,5020,bird,ship
5021,5021,airplane,airplane
5022,5022,airplane,bird
5023,5023,automobile,bird
5024,5024,airplane,automobile
5025,5025,deer,dog
5026,5026,bird,deer
5027,5027,airplane,airplane
5028,5028,airplane,truck
5029,5029,frog,cat
5030,5030,ship,deer
5031,5031,airplane,deer
5032,5032,bird,bird
5033,5033,bird,cat
5034,5034,ship,ship
5035,5035,dog,dog
5036,5036,airplane,airplane
5037,5037,airplane,airplane
5038,5038,bird,deer
5039,5039,automobile,frog
5040,5040,airplane,cat
5041,5041,automobile,truck
5042,5042,frog,bird
5043,5043,airplane,airplane
5044,5044,airplane,dog
5045,5045,ship,horse
5046,5046,bird,dog
5047,5047,cat,dog
5048,5048,airplane,automobile
5049,5049,bird,horse
5050,5050,bird,cat
5051,5051,airplane,automobile
5052,5052,bird,frog
5053,5053,airplane,horse
5054,5054,ship,truck
5055,5055,bird,airplane
5056,5056,airplane,automobile
5057,5057,airplane,bird
5058,5058,bird,automobile
5059,5059,airplane,deer
5060,5060,ship,frog
5061,5061,airplane,automobile
5062,5062,airplane,dog
5063,5063,automobile,truck
5064,5064,frog,dog
5065,5065,ship,airplane
5066,5066,bird,deer
5067,5067,bird,truck
5068,5068,ship,deer
5069,5069,airplane,truck
5070,5070,ship,horse
5071,5071,ship,automobile
5072,5072,bird,frog
5073,5073,ship,ship
5074,5074,airplane,airplane
5075,5075,airplane,frog
5076,5076,dog,dog
5077,5077,bird,airplane
5078,5078,ship,ship
5079,5079,cat,automobile
5080,5080,cat,horse
5081,5081,airplane,dog
5082,5082,bird,frog
5083,5083,ship,truck
5084,5084,cat,cat
5085,5085,bird,bird
5086,5086,airplane,cat
5087,5087,airplane,truck
5088,5088,bird,ship
5089,5089,cat,frog
5090,5090,ship,automobile
5091,5091,airplane,airplane
5092,5092,airplane,truck
5093,5093,airplane,airplane
5094,5094,airplane,truck
5095,5095,ship,ship
5096,5096,ship,horse
5097,5097,airplane,horse
5098,5098,ship,dog
5099,5099,airplane,bird
5100,5100,horse,cat
5101,5101,bird,dog
5102,5102,airplane,dog
5103,5103,airplane,horse
5104,5104,truck,ship
5105,5105,airplane,horse
5106,5106,bird,frog
5107,5107,airplane,truck
5108,5108,airplane,automobile
5109,5109,airplane,truck
5110,5110,ship,ship
5111,5111,frog,frog
5112,5112,bird,dog
5113,5113,frog,frog
5114,5114,airplane,horse
5115,5115,bird,dog
5116,5116,bird,frog
5117,5117,ship,horse
5118,5118,airplane,bird
5119,5119,bird,dog
5120,5120,automobile,truck
5121,5121,bird,frog
5122,5122,ship,frog
5123,5123,bird,horse
5124,5124,ship,airplane
5125,5125,airplane,automobile
5126,5126,ship,airplane
5127,5127,ship,automobile
5128,5128,bird,cat
5129,5129,airplane,bird
5130,5130,airplane,dog
5131,5131,bird,frog
5132,5132,bird,automobile
5133,5133,bird,bird
5134,5134,frog,dog
5135,5135,airplane,automobile
5136,5136,airplane,truck
5137,5137,airplane,truck
5138,5138,airplane,ship
5139,5139,airplane,frog
5140,5140,ship,ship
5141,5141,bird,frog
5142,5142,ship,ship
5143,5143,truck,truck
5144,5144,ship,airplane
5145,5145,deer,deer
5146,5146,bird,airplane
5147,5147,frog,cat
5148,5148,cat,cat
5149,5149,deer,frog
5150,5150,airplane,deer
5151,5151,horse,truck
5152,5152,ship,truck
5153,5153,ship,horse
5154,5154,airplane,bird
5155,5155,bird,cat
5156,5156,ship,dog
5157,5157,airplane,frog
5158,5158,deer,deer
5159,5159,bird,frog
5160,5160,airplane,airplane
5161,5161,cat,cat
5162,5162,airplane,horse
5163,5163,deer,dog
5164,5164,airplane,airplane
5165,5165,bird,bird
5166,5166,ship,truck
5167,5167,deer,bird
5168,5168,bird,horse
5169,5169,ship,bird
5170,5170,automobile,truck
5171,5171,airplane,bird
5172,5172,bird,deer
5173,5173,bird,airplane
5174,5174,frog,frog
5175,5175,airplane,frog
5176,5176,cat,cat
5177,5177,dog,deer
5178,5178,dog,dog
5179,5179,cat,dog
5180,5180,airplane,truck
5181,5181,automobile,automobile
5182,5182,ship,automobile
5183,5183,bird,deer
5184,5184,airplane,deer
5185,5185,horse,cat
5186,5186,airplane,dog
5187,5187,deer,deer
5188,5188,airplane,ship
5189,5189,airplane,airplane
5190,5190,airplane,airplane
5191,5191,airplane,cat
5192,5192,airplane,truck
5193,5193,frog,deer
5194,5194,ship,horse
5195,5195,ship,deer
5196,5196,bird,bird
5197,5197,airplane,ship
5198,5198,airplane,cat
5199,5199,frog,frog
5200,5200,cat,cat
5201,5201,automobile,automobile
5202,5202,automobile,truck
5203,5203,cat,frog
5204,5204,airplane,cat
5205,5205,ship,ship
5206,5206,airplane,cat
5207,5207,ship,ship
5208,5208,deer,deer
5209,5209,ship,horse
5210,5210,airplane,dog
5211,5211,horse,horse
5212,5212,automobile,dog
5213,5213,bird,cat
5214,5214,airplane,automobile
5215,5215,airplane,bird
5216,5216,airplane,frog
5217,5217,airplane,automobile
5218,5218,ship,cat
5219,5219,bird,bird
5220,5220,airplane,airplane
5221,5221,frog,horse
5222,5222,dog,dog
5223,5223,airplane,airplane
5224,5224,airplane,airplane
5225,5225,airplane,airplane
5226,5226,bird,automobile
5227,5227,airplane,deer
5228,5228,airplane,cat
5229,5229,bird,dog
5230,5230,airplane,ship
5231,5231,ship,deer
5232,5232,bird,cat
5233,5233,airplane,automobile
5234,5234,airplane,horse
5235,5235,bird,automobile
5236,5236,bird,airplane
5237,5237,airplane,deer
5238,5238,airplane,bird
5239,5239,airplane,deer
5240,5240,airplane,automobile
5241,5241,bird,deer
5242,5242,ship,airplane
5243,5243,automobile,automobile
5244,5244,airplane,bird
5245,5245,airplane,automobile
5246,5246,airplane,horse
5247,5247,ship,horse
5248,5248,truck,truck
5249,5249,horse,ship
5250,5250,bird,horse
5251,5251,airplane,dog
5252,5252,deer,deer
5253,5253,automobile,airplane
5254,5254,airplane,truck
5255,5255,airplane,airplane
5256,5256,airplane,airplane
5257,5257,ship,ship
5258,5258,deer,bird
5259,5259,airplane,airplane
5260,5260,airplane,airplane
5261,5261,ship,bird
5262,5262,airplane,deer
5263,5263,airplane,ship
5264,5264,bird,frog
5265,5265,airplane,bird
5266,5266,cat,deer
5267,5267,bird,frog
5268,5268,airplane,cat
5269,5269,bird,dog
5270,5270,airplane,automobile
5271,5271,ship,dog
5272,5272,bird,cat
5273,5273,airplane,horse
5274,5274,airplane,bird
5275,5275,airplane,bird
5276,5276,bird,truck
5277,5277,airplane,ship
5278,5278,airplane,airplane
5279,5279,airplane,airplane
5280,5280,ship,airplane
5281,5281,airplane,cat
5282,5282,bird,deer
5283,5283,airplane,deer
5284,5284,cat,frog
5285,5285,truck,automobile
5286,5286,airplane,frog
5287,5287,airplane,horse
5288,5288,airplane,deer
5289,5289,bird,deer
5290,5290,ship,cat
5291,5291,airplane,truck
5292,5292,airplane,deer
5293,5293,airplane,airplane
5294,5294,airplane,ship
5295,5295,bird,airplane
5296,5296,horse,deer
5297,5297,bird,frog
5298,5298,frog,dog
5299,5299,ship,horse
5300,5300,airplane,truck
5301,5301,deer,horse
5302,5302,airplane,airplane
5303,5303,airplane,dog
5304,5304,airplane,horse
5305,5305,ship,horse
5306,5306,bird,cat
5307,5307,automobile,automobile
5308,5308,bird,truck
5309,5309,airplane,cat
5310,5310,airplane,airplane
5311,5311,ship,truck
5312,5312,cat,dog
5313,5313,airplane,cat
5314,5314,bird,horse
5315,5315,truck,truck
5316,5316,deer,deer
5317,5317,airplane,deer
5318,5318,airplane,automobile
5319,5319,bird,horse
5320,5320,airplane,horse
5321,5321,airplane,automobile
5322,5322,bird,deer
5323,5323,automobile,automobile
5324,5324,automobile,bird
5325,5325,deer,ship
5326,5326,airplane,horse
5327,5327,frog,airplane
5328,5328,airplane,airplane
5329,5329,ship,deer
5330,5330,frog,horse
5331,5331,bird,bird
5332,5332,truck,truck
5333,5333,airplane,horse
5334,5334,airplane,frog
5335,5335,airplane,truck
5336,5336,airplane,cat
5337,5337,bird,dog
5338,5338,airplane,ship
5339,5339,ship,airplane
5340,5340,airplane,cat
5341,5341,bird,frog
5342,5342,airplane,ship
5343,5343,bird,cat
5344,5344,airplane,bird
5345,5345,deer,deer
5346,5346,truck,horse
5347,5347,airplane,automobile
5348,5348,horse,automobile
5349,5349,horse,cat
5350,5350,bird,truck
5351,5351,bird,horse
5352,5352,cat,dog
5353,5353,airplane,automobile
5354,5354,ship,airplane
5355,5355,airplane,ship
5356,5356,airplane,horse
5357,5357,ship,airplane
5358,5358,airplane,automobile
5359,5359,airplane,frog
5360,5360,automobile,truck
5361,5361,ship,cat
5362,5362,cat,bird
5363,5363,airplane,horse
5364,5364,cat,horse
5365,5365,cat,ship
5366,5366,airplane,automobile
5367,5367,airplane,airplane
5368,5368,cat,cat
5369,5369,bird,deer
5370,5370,airplane,frog
5371,5371,frog,horse
5372,5372,airplane,dog
5373,5373,airplane,bird
5374,5374,airplane,airplane
5375,5375,airplane,automobile
5376,5376,ship,dog
5377,5377,ship,dog
5378,5378,bird,automobile
5379,5379,airplane,deer
5380,5380,airplane,automobile
5381,5381,bird,cat
5382,5382,airplane,airplane
5383,5383,ship,ship
5384,5384,frog,frog
5385,5385,airplane,bird
5386,5386,bird,automobile
5387,5387,truck,cat
5388,5388,airplane,frog
5389,5389,bird,deer
5390,5390,deer,automobile
5391,5391,cat,truck
5392,5392,truck,airplane
5393,5393,ship,deer
5394,5394,automobile,automobile
5395,5395,airplane,airplane
5396,5396,airplane,automobile
5397,5397,airplane,truck
5398,5398,ship,ship
5399,5399,ship,frog
5400,5400,airplane,truck
5401,5401,airplane,bird
5402,5402,bird,deer
5403,5403,airplane,horse
5404,5404,bird,bird
5405,5405,airplane,bird
5406,5406,airplane,horse
5407,5407,deer,deer
5408,5408,ship,truck
5409,5409,airplane,automobile
5410,5410,automobile,cat
5411,5411,bird,bird
5412,5412,frog,frog
5413,5413,dog,cat
5414,5414,deer,deer
5415,5415,ship,deer
5416,5416,automobile,truck
5417,5417,airplane,deer
5418,5418,airplane,ship
5419,5419,bird,bird
5420,5420,frog,frog
5421,5421,airplane,frog
5422,5422,airplane,automobile
5423,5423,frog,frog
5424,5424,ship,cat
5425,5425,ship,frog
5426,5426,bird,dog
5427,5427,ship,ship
5428,5428,bird,deer
5429,5429,bird,frog
5430,5430,deer,horse
5431,5431,automobile,automobile
5432,5432,automobile,truck
5433,5433,airplane,cat
5434,5434,airplane,frog
5435,5435,bird,horse
5436,5436,cat,frog
5437,5437,airplane,airplane
5438,5438,airplane,horse
5439,5439,bird,automobile
5440,5440,automobile,truck
5441,5441,bird,dog
5442,5442,airplane,bird
5443,5443,airplane,frog
5444,5444,airplane,horse
5445,5445,ship,horse
5446,5446,airplane,frog
5447,5447,cat,dog
5448,5448,ship,truck
5449,5449,airplane,automobile
5450,5450,airplane,dog
5451,5451,deer,frog
5452,5452,ship,airplane
5453,5453,airplane,bird
5454,5454,airplane,airplane
5455,5455,airplane,truck
5456,5456,airplane,automobile
5457,5457,ship,ship
5458,5458,bird,cat
5459,5459,bird,dog
5460,5460,airplane,airplane
5461,5461,automobile,airplane
5462,5462,airplane,airplane
5463,5463,airplane,dog
5464,5464,airplane,horse
5465,5465,automobile,horse
5466,5466,ship,ship
5467,5467,airplane,dog
5468,5468,airplane,dog
5469,5469,airplane,dog
5470,5470,bird,automobile
5471,5471,bird,frog
5472,5472,airplane,automobile
5473,5473,airplane,dog
5474,5474,frog,automobile
5475,5475,airplane,airplane
5476,5476,deer,frog
5477,5477,ship,bird
5478,5478,automobile,cat
5479,5479,airplane,bird
5480,5480,airplane,automobile
5481,5481,bird,horse
5482,5482,airplane,dog
5483,5483,airplane,automobile
5484,5484,ship,truck
5485,5485,ship,ship
5486,5486,cat,cat
5487,5487,bird,frog
5488,5488,ship,truck
5489,5489,ship,horse
5490,5490,airplane,cat
5491,5491,airplane,airplane
5492,5492,airplane,bird
5493,5493,bird,cat
5494,5494,airplane,truck
5495,5495,horse,deer
5496,5496,airplane,deer
5497,5497,ship,cat
5498,5498,frog,truck
5499,5499,airplane,frog
5500,5500,ship,ship
5501,5501,airplane,frog
5502,5502,bird,frog
5503,5503,ship,ship
5504,5504,frog,dog
5505,5505,frog,deer
5506,5506,frog,cat
5507,5507,frog,frog
5508,5508,dog,horse
5509,5509,deer,horse
5510,5510,deer,deer
5511,5511,airplane,cat
5512,5512,deer,truck
5513,5513,frog,frog
5514,5514,ship,bird
5515,5515,airplane,deer
5516,5516,airplane,airplane
5517,5517,automobile,automobile
5518,5518,airplane,cat
5519,5519,bird,frog
5520,5520,cat,deer
5521,5521,automobile,truck
5522,5522,airplane,bird
5523,5523,bird,frog
5524,5524,airplane,airplane
5525,5525,airplane,cat
5526,5526,airplane,ship
5527,5527,airplane,horse
5528,5528,frog,dog
5529,5529,dog,cat
5530,5530,deer,cat
5531,5531,ship,ship
5532,5532,airplane,cat
5533,5533,airplane,bird
5534,5534,bird,frog
5535,5535,bird,cat
5536,5536,frog,frog
5537,5537,airplane,bird
5538,5538,ship,horse
5539,5539,bird,deer
5540,5540,bird,dog
5541,5541,horse,horse
5542,5542,ship,truck
5543,5543,airplane,airplane
5544,5544,airplane,airplane
5545,5545,frog,frog
5546,5546,airplane,horse
5547,5547,bird,bird
5548,5548,airplane,ship
5549,5549,dog,dog
5550,5550,deer,dog
5551,5551,automobile,horse
5552,5552,ship,dog
5553,5553,airplane,dog
5554,5554,ship,truck
5555,5555,airplane,deer
5556,5556,dog,frog
5557,5557,airplane,deer
5558,5558,ship,horse
5559,5559,bird,cat
5560,5560,airplane,cat
5561,5561,bird,frog
5562,5562,airplane,deer
5563,5563,bird,automobile
5564,5564,airplane,frog
5565,5565,airplane,cat
5566,5566,truck,automobile
5567,5567,bird,frog
5568,5568,airplane,horse
5569,5569,bird,airplane
5570,5570,horse,dog
5571,5571,airplane,airplane
5572,5572,automobile,automobile
5573,5573,airplane,truck
5574,5574,airplane,horse
5575,5575,airplane,cat
5576,5576,truck,dog
5577,5577,deer,bird
5578,5578,cat,cat
5579,5579,airplane,truck
5580,5580,airplane,dog
5581,5581,bird,frog
5582,5582,ship,deer
5583,5583,airplane,airplane
5584,5584,airplane,airplane
5585,5585,airplane,airplane
5586,5586,airplane,ship
5587,5587,airplane,airplane
5588,5588,bird,cat
5589,5589,bird,bird
5590,5590,bird,deer
5591,5591,cat,dog
5592,5592,cat,cat
5593,5593,ship,horse
5594,5594,ship,truck
5595,5595,horse,frog
5596,5596,ship,truck
5597,5597,bird,cat
5598,5598,truck,automobile
5599,5599,bird,bird
5600,5600,deer,frog
5601,5601,airplane,horse
5602,5602,airplane,deer
5603,5603,bird,dog
5604,5604,automobile,automobile
5605,5605,airplane,cat
5606,5606,ship,horse
5607,5607,airplane,frog
5608,5608,ship,truck
5609,5609,airplane,dog
5610,5610,airplane,ship
5611,5611,cat,dog
5612,5612,airplane,ship
5613,5613,deer,dog
5614,5614,ship,ship
5615,5615,airplane,dog
5616,5616,horse,frog
5617,5617,bird,dog
5618,5618,ship,airplane
5619,5619,ship,ship
5620,5620,airplane,cat
5621,5621,airplane,ship
5622,5622,automobile,automobile
5623,5623,ship,ship
5624,5624,airplane,automobile
5625,5625,ship,dog
5626,5626,automobile,airplane
5627,5627,airplane,truck
5628,5628,airplane,ship
5629,5629,frog,frog
5630,5630,ship,cat
5631,5631,cat,frog
5632,5632,automobile,cat
5633,5633,horse,deer
5634,5634,bird,deer
5635,5635,ship,horse
5636,5636,truck,deer
5637,5637,bird,horse
5638,5638,deer,deer
5639,5639,dog,cat
5640,5640,airplane,bird
5641,5641,airplane,deer
5642,5642,airplane,dog
5643,5643,airplane,dog
5644,5644,airplane,horse
5645,5645,cat,dog
5646,5646,ship,deer
5647,5647,bird,dog
5648,5648,airplane,ship
5649,5649,airplane,airplane
5650,5650,airplane,dog
5651,5651,deer,deer
5652,5652,airplane,airplane
5653,5653,bird,dog
5654,5654,airplane,deer
5655,5655,frog,cat
5656,5656,ship,cat
5657,5657,ship,bird
5658,5658,airplane,deer
5659,5659,ship,bird
5660,5660,ship,truck
5661,5661,deer,deer
5662,5662,ship,ship
5663,5663,airplane,ship
5664,5664,dog,frog
5665,5665,airplane,bird
5666,5666,airplane,frog
5667,5667,truck,automobile
5668,5668,airplane,horse
5669,5669,ship,airplane
5670,5670,bird,deer
5671,5671,deer,cat
5672,5672,airplane,ship
5673,5673,airplane,dog
5674,5674,airplane,truck
5675,5675,airplane,horse
5676,5676,cat,frog
5677,5677,airplane,horse
5678,5678,airplane,automobile
5679,5679,airplane,airplane
5680,5680,bird,bird
5681,5681,airplane,cat
5682,5682,airplane,dog
5683,5683,airplane,frog
5684,5684,airplane,horse
5685,5685,horse,automobile
5686,5686,airplane,frog
5687,5687,airplane,bird
5688,5688,ship,ship
5689,5689,dog,cat
5690,5690,airplane,horse
5691,5691,ship,bird
5692,5692,ship,dog
5693,5693,airplane,horse
5694,5694,frog,dog
5695,5695,airplane,horse
5696,5696,cat,horse
5697,5697,bird,automobile
5698,5698,airplane,horse
5699,5699,bird,deer
5700,5700,bird,cat
5701,5701,dog,cat
5702,5702,frog,deer
5703,5703,airplane,airplane
5704,5704,airplane,deer
5705,5705,bird,bird
5706,5706,ship,horse
5707,5707,airplane,airplane
5708,5708,cat,bird
5709,5709,airplane,bird
5710,5710,ship,frog
5711,5711,cat,frog
5712,5712,bird,bird
5713,5713,bird,dog
5714,5714,airplane,bird
5715,5715,dog,frog
5716,5716,airplane,airplane
5717,5717,airplane,frog
5718,5718,ship,automobile
5719,5719,bird,bird
5720,5720,automobile,truck
5721,5721,airplane,airplane
5722,5722,airplane,airplane
5723,5723,airplane,automobile
5724,5724,bird,dog
5725,5725,bird,dog
5726,5726,bird,automobile
5727,5727,airplane,frog
5728,5728,bird,horse
5729,5729,automobile,ship
5730,5730,horse,dog
5731,5731,frog,frog
5732,5732,airplane,cat
5733,5733,airplane,cat
5734,5734,ship,frog
5735,5735,airplane,airplane
5736,5736,bird,truck
5737,5737,airplane,truck
5738,5738,bird,bird
5739,5739,bird,bird
5740,5740,airplane,frog
5741,5741,airplane,automobile
5742,5742,deer,deer
5743,5743,horse,frog
5744,5744,frog,bird
5745,5745,airplane,dog
5746,5746,bird,horse
5747,5747,ship,ship
5748,5748,airplane,ship
5749,5749,airplane,dog
5750,5750,airplane,frog
5751,5751,ship,deer
5752,5752,automobile,cat
5753,5753,dog,bird
5754,5754,bird,cat
5755,5755,ship,deer
5756,5756,airplane,deer
5757,5757,deer,deer
5758,5758,ship,ship
5759,5759,bird,truck
5760,5760,bird,bird
5761,5761,bird,frog
5762,5762,ship,airplane
5763,5763,truck,truck
5764,5764,horse,horse
5765,5765,truck,truck
5766,5766,ship,ship
5767,5767,dog,horse
5768,5768,horse,horse
5769,5769,airplane,cat
5770,5770,ship,ship
5771,5771,bird,bird
5772,5772,airplane,truck
5773,5773,bird,cat
5774,5774,cat,dog
5775,5775,bird,horse
5776,5776,frog,dog
5777,5777,ship,ship
5778,5778,airplane,horse
5779,5779,bird,cat
5780,5780,horse,horse
5781,5781,ship,airplane
5782,5782,airplane,horse
5783,5783,airplane,automobile
5784,5784,frog,frog
5785,5785,airplane,bird
5786,5786,deer,deer
5787,5787,airplane,airplane
5788,5788,ship,airplane
5789,5789,airplane,bird
5790,5790,airplane,truck
5791,5791,airplane,ship
5792,5792,airplane,bird
5793,5793,airplane,ship
5794,5794,airplane,horse
5795,5795,airplane,horse
5796,5796,airplane,dog
5797,5797,automobile,dog
5798,5798,airplane,airplane
5799,5799,automobile,automobile
5800,5800,bird,bird
5801,5801,automobile,truck
5802,5802,airplane,frog
5803,5803,ship,automobile
5804,5804,airplane,airplane
5805,5805,automobile,automobile
5806,5806,airplane,airplane
5807,5807,bird,frog
5808,5808,airplane,dog
5809,5809,airplane,airplane
5810,5810,truck,dog
5811,5811,frog,horse
5812,5812,dog,deer
5813,5813,airplane,deer
5814,5814,horse,ship
5815,5815,cat,cat
5816,5816,ship,dog
5817,5817,bird,cat
5818,5818,airplane,horse
5819,5819,ship,bird
5820,5820,bird,dog
5821,5821,airplane,ship
5822,5822,frog,cat
5823,5823,ship,dog
5824,5824,airplane,horse
5825,5825,frog,cat
5826,5826,airplane,horse
5827,5827,airplane,airplane
5828,5828,airplane,dog
5829,5829,bird,deer
5830,5830,airplane,dog
5831,5831,automobile,frog
5832,5832,ship,truck
5833,5833,airplane,cat
5834,5834,bird,dog
5835,5835,airplane,cat
5836,5836,bird,ship
5837,5837,frog,bird
5838,5838,airplane,deer
5839,5839,airplane,bird
5840,5840,airplane,bird
5841,5841,horse,frog
5842,5842,horse,horse
5843,5843,cat,frog
5844,5844,ship,airplane
5845,5845,airplane,dog
5846,5846,bird,dog
5847,5847,bird,ship
5848,5848,cat,deer
5849,5849,cat,dog
5850,5850,bird,frog
5851,5851,ship,automobile
5852,5852,bird,cat
5853,5853,dog,dog
5854,5854,airplane,deer
5855,5855,bird,horse
5856,5856,airplane,cat
5857,5857,airplane,airplane
5858,5858,horse,horse
5859,5859,airplane,bird
5860,5860,ship,airplane
5861,5861,airplane,automobile
5862,5862,bird,bird
5863,5863,bird,deer
5864,5864,horse,truck
5865,5865,bird,frog
5866,5866,deer,deer
5867,5867,airplane,dog
5868,5868,ship,truck
5869,5869,bird,horse
5870,5870,airplane,horse
5871,5871,airplane,frog
5872,5872,bird,horse
5873,5873,bird,deer
5874,5874,airplane,cat
5875,5875,airplane,automobile
5876,5876,cat,frog
5877,5877,truck,truck
5878,5878,bird,deer
5879,5879,bird,ship
5880,5880,airplane,airplane
5881,5881,bird,cat
5882,5882,airplane,automobile
5883,5883,horse,frog
5884,5884,deer,deer
5885,5885,bird,deer
5886,5886,airplane,bird
5887,5887,airplane,automobile
5888,5888,ship,deer
5889,5889,dog,frog
5890,5890,frog,cat
5891,5891,airplane,airplane
5892,5892,ship,ship
5893,5893,airplane,truck
5894,5894,ship,horse
5895,5895,frog,frog
5896,5896,airplane,ship
5897,5897,deer,deer
5898,5898,ship,ship
5899,5899,airplane,automobile
5900,5900,airplane,deer
5901,5901,bird,dog
5902,5902,airplane,truck
5903,5903,airplane,deer
5904,5904,bird,horse
5905,5905,airplane,automobile
5906,5906,airplane,deer
5907,5907,bird,dog
5908,5908,horse,cat
5909,5909,horse,automobile
5910,5910,ship,bird
5911,5911,deer,frog
5912,5912,airplane,deer
5913,5913,horse,horse
5914,5914,ship,automobile
5915,5915,truck,dog
5916,5916,cat,truck
5917,5917,horse,cat
5918,5918,airplane,automobile
5919,5919,bird,deer
5920,5920,airplane,ship
5921,5921,airplane,horse
5922,5922,airplane,horse
5923,5923,airplane,airplane
5924,5924,ship,deer
5925,5925,dog,cat
5926,5926,airplane,deer
5927,5927,airplane,frog
5928,5928,airplane,horse
5929,5929,horse,horse
5930,5930,ship,dog
5931,5931,bird,deer
5932,5932,bird,deer
5933,5933,airplane,deer
5934,5934,truck,cat
5935,5935,bird,frog
5936,5936,airplane,frog
5937,5937,airplane,automobile
5938,5938,airplane,truck
5939,5939,airplane,truck
5940,5940,deer,horse
5941,5941,airplane,truck
5942,5942,airplane,deer
5943,5943,cat,cat
5944,5944,airplane,bird
5945,5945,airplane,truck
5946,5946,cat,ship
5947,5947,airplane,dog
5948,5948,bird,airplane
5949,5949,frog,frog
5950,5950,airplane,truck
5951,5951,airplane,airplane
5952,5952,airplane,truck
5953,5953,horse,horse
5954,5954,truck,ship
5955,5955,airplane,dog
5956,5956,horse,deer
5957,5957,airplane,deer
5958,5958,automobile,truck
5959,5959,bird,deer
5960,5960,airplane,bird
5961,5961,airplane,frog
5962,5962,ship,frog
5963,5963,ship,truck
5964,5964,automobile,truck
5965,5965,airplane,horse
5966,5966,ship,truck
5967,5967,automobile,truck
5968,5968,airplane,airplane
5969,5969,deer,dog
5970,5970,automobile,automobile
5971,5971,airplane,automobile
5972,5972,airplane,ship
5973,5973,deer,frog
5974,5974,automobile,truck
5975,5975,ship,truck
5976,5976,airplane,dog
5977,5977,airplane,frog
5978,5978,airplane,dog
5979,5979,airplane,dog
5980,5980,cat,truck
5981,5981,horse,horse
5982,5982,automobile,truck
5983,5983,automobile,deer
5984,5984,horse,dog
5985,5985,cat,deer
5986,5986,ship,cat
5987,5987,cat,cat
5988,5988,airplane,truck
5989,5989,airplane,ship
5990,5990,airplane,ship
5991,5991,airplane,cat
5992,5992,airplane,deer
5993,5993,ship,ship
5994,5994,airplane,deer
5995,5995,airplane,airplane
5996,5996,airplane,deer
5997,5997,airplane,airplane
5998,5998,ship,horse
5999,5999,airplane,bird
6000,6000,bird,ship
6001,6001,airplane,airplane
6002,6002,bird,bird
6003,6003,airplane,airplane
